m,x,y,z,vx,vy,vz,u,h,rho
1,0.775,0.375,0.375,0.00000000000000000005806986835832367,-0.000000000000000000004987329993433319,-0.000000000000000000004987329993433319,-0.00000000000000000000012849328291078343,0.049971836697274404,1
1,0.775,0.42500000000000004,0.42500000000000004,0.00000000000000000005273559366969499,-0.00000000000000000000485722573273506,-0.00000000000000000000485722573273506,-0.00000000000000000000009819108600213792,0.049971836697274404,1
1,0.775,0.47500000000000003,0.47500000000000003,0.00000000000000000006860831347488277,0.000000000000000000009801187639268958,0.000000000000000000009801187639268958,-0.0000000000000000000001757312778026652,0.049971836697274404,1
1,0.775,0.525,0.525,0.00000000000000000005689893001203933,-0.000000000000000000008326672684688676,-0.000000000000000000008326672684688676,-0.00000000000000000000012120729101031658,0.049971836697274404,1
1,0.775,0.5750000000000001,0.5750000000000001,0.00000000000000000005538104697055963,0.000000000000000000003512815038853038,0.000000000000000000003512815038853038,-0.00000000000000000000009229878736931473,0.049971836697274404,1
1,0.775,0.625,0.625,0.00000000000000000005533767888366019,0,0,-0.00000000000000000000009133998271833832,0.049971836697274404,1
1,0.775,0.675,0.675,0.000000000000000000054036636276677596,-0.0000000000000000000000000000000000000962964972193618,-0.0000000000000000000000000000000000000962964972193618,-0.00000000000000000000008486481800061576,0.049971836697274404,1
1,0.775,0.725,0.725,0.00000000000000000005824334070592135,0.000000000000000000008370040771588102,0.000000000000000000008370040771588102,-0.00000000000000000000010866371057996408,0.049971836697274404,1
1,0.775,0.775,0.775,0.000000000000000000050003404195031507,-0.000000000000000000016696713456276783,-0.000000000000000000016696713456276783,-0.00000000000000000000007528417602918605,0.049971836697274404,1
1,0.775,0.8250000000000001,0.8250000000000001,0.00000000000000000005689893001203933,0.000000000000000000008326672684688681,0.000000000000000000008326672684688681,-0.00000000000000000000009513673283204632,0.049971836697274404,1
1,0.775,0.875,0.875,0.00000000000000000005533767888366019,0,0,0.0000000006976827627312167,0.049971836697274404,1
1,0.7750000001088267,0.9250000003200147,0.9250000003200147,0.00000032538724274697456,0.0000009583356514858607,0.0000009583356514858607,-0.0000000013132353967593104,0.049971836697274404,1
1,0.7749999998911733,0.9749999996799853,0.9749999996799853,-0.0000003253872427468685,-0.000000958335651485861,-0.000000958335651485861,-0.0000000001413155422261265,0.04997670065397115,1
1,0.8249999998911733,0.024999999679985344,0.024999999679985344,-0.00000032538724274694794,-0.0000009583356514858537,-0.0000009583356514858537,0.0000000011996606776734047,0.04997670065397115,1
1,0.8250000001088268,0.07500000032001466,0.07500000032001466,0.0000003253872427468896,0.0000009583356514858535,0.0000009583356514858535,-0.000000000533422505324456,0.049971836697274404,1
1,0.8250000000000001,0.125,0.125,-0.000000000000000000031571967262777915,0.000000000000000000004597017211338538,0.000000000000000000004597017211338538,-0.00000000008213012870335214,0.049971836697274404,1
1,0.8250000000000001,0.175,0.175,-0.00000000000000000003577867169202167,0.00000000000000000000056378512969246435,0.00000000000000000000056378512969246435,0.00000000000000000000004370314607391951,0.049971836697274404,1
1,0.8250000000000001,0.225,0.225,-0.00000000000000000004245735707453238,-0.000000000000000000006201636426617087,-0.000000000000000000006201636426617087,0.000000000000000000000047158194666970314,0.049971836697274404,1
1,0.8250000000000001,0.275,0.275,-0.000000000000000000034087316302944285,0.0000000000000000000012143064331837655,0.0000000000000000000012143064331837655,0.00000000000000000000005486333935048358,0.049971836697274404,1
1,0.8250000000000001,0.325,0.325,-0.00000000000000000003057450126409126,0.0000000000000000000066353172956112846,0.0000000000000000000066353172956112846,0.00000000000000000000004457527694178632,0.049971836697274404,1
1,0.8250000000000001,0.375,0.375,-0.00000000000000000003170207152347618,-0.000000000000000000005681219383824042,-0.000000000000000000005681219383824042,0.000000000000000000000043478735705251397,0.049971836697274404,1
1,0.8250000000000001,0.42500000000000004,0.42500000000000004,-0.000000000000000000026844845790741112,-0.0000000000000000000028189256484623118,-0.0000000000000000000028189256484623118,0.00000000000000000000002810783379247675,0.049971836697274404,1
1,0.8250000000000001,0.47500000000000003,0.47500000000000003,-0.000000000000000000029577035265404596,0.000000000000000000008413408858487512,0.000000000000000000008413408858487512,0.00000000000000000000004014126100809839,0.049971836697274404,1
1,0.8250000000000001,0.525,0.525,-0.000000000000000000032959746043559364,-0.000000000000000000009540979117872441,-0.000000000000000000009540979117872441,0.000000000000000000000052071219514212497,0.049971836697274404,1
1,0.8250000000000001,0.5750000000000001,0.5750000000000001,-0.000000000000000000025630539357557355,0.000000000000000000004727121472036801,0.000000000000000000004727121472036801,0.00000000000000000000002866310711494219,0.049971836697274404,1
1,0.8250000000000001,0.625,0.625,-0.00000000000000000002996734804749937,-0.0000000000000000000007372574772901407,-0.0000000000000000000007372574772901407,0.00000000000000000000002984542681287559,0.049971836697274404,1
1,0.8250000000000001,0.675,0.675,-0.000000000000000000026974950051439377,0.0000000000000000000006938893903907205,0.0000000000000000000006938893903907205,0.000000000000000000000036360822808212565,0.049971836697274404,1
1,0.8250000000000001,0.725,0.725,-0.00000000000000000002727852665973532,0.000000000000000000007936359902593902,0.000000000000000000007936359902593902,0.000000000000000000000013056916628589747,0.049971836697274404,1
1,0.8250000000000001,0.775,0.775,-0.00000000000000000003686287386450717,-0.000000000000000000017000290064572727,-0.000000000000000000017000290064572727,0.000000000000000000000046260280357899464,0.049971836697274404,1
1,0.8250000000000001,0.8250000000000001,0.8250000000000001,-0.00000000000000000002428612866367532,0.000000000000000000009020562075079402,0.000000000000000000009020562075079402,0.00000000000000000000002658389437650752,0.049971836697274404,1
1,0.8250000000000001,0.875,0.875,-0.00000000000000000002996734804749937,-0.0000000000000000000007372574772901407,-0.0000000000000000000007372574772901407,0.0000000006976827627313421,0.049971836697274404,1
1,0.8250000001088268,0.9250000003200147,0.9250000003200147,0.00000032538724274689923,0.000000958335651485867,0.000000958335651485867,-0.0000000013132353967592039,0.049971836697274404,1
1,0.8249999998911733,0.9749999996799853,0.9749999996799853,-0.00000032538724274694794,-0.0000009583356514858558,-0.0000009583356514858558,-0.0000000001413155422260143,0.04997670065397115,1
1,0.8749999998911733,0.024999999679985344,0.024999999679985344,-0.0000003253872427469243,-0.0000009583356514858556,-0.0000009583356514858556,0.000000002124722848800296,0.04997670065397115,1
1,0.8750000001088267,0.07500000032001466,0.07500000032001466,0.00000032538724274692655,0.0000009583356514858535,0.0000009583356514858535,0.00000000202044990855204,0.049971836697274404,1
1,0.875,0.125,0.125,0.000000000000000000001778091562876227,0.000000000000000000003686287386450714,0.000000000000000000003686287386450714,0.0000000025923297332546506,0.049971836697274404,1
1,0.875,0.175,0.175,0.0000000000000000000032526065174565128,0.0000000000000000000006505213034913042,0.0000000000000000000006505213034913042,0.000000002681628777397165,0.049971836697274404,1
1,0.875,0.225,0.225,0.000000000000000000005074066167232157,-0.000000000000000000005594483210025205,-0.000000000000000000005594483210025205,0.0000000026816287773971533,0.049971836697274404,1
1,0.875,0.275,0.275,0.000000000000000000000477048955893622,0.0000000000000000000007372574772901442,0.0000000000000000000007372574772901442,0.0000000026816287773971777,0.049971836697274404,1
1,0.875,0.325,0.325,0.0000000000000000000024286128663675295,0.000000000000000000007025630077706065,0.000000000000000000007025630077706065,0.0000000026816287773971744,0.049971836697274404,1
1,0.875,0.375,0.375,-0.0000000000000000000019949319973733277,-0.00000000000000000000520417042793042,-0.00000000000000000000520417042793042,0.0000000026816287773971942,0.049971836697274404,1
1,0.875,0.42500000000000004,0.42500000000000004,-0.000000000000000000002732189474663469,-0.000000000000000000004119968255444916,-0.000000000000000000004119968255444916,0.000000002681628777397229,0.049971836697274404,1
1,0.875,0.47500000000000003,0.47500000000000003,0.000000000000000000003035766082959413,0.000000000000000000009454242944073596,0.000000000000000000009454242944073596,0.000000002681628777397173,0.049971836697274404,1
1,0.875,0.525,0.525,-0.000000000000000000003079134169858832,-0.000000000000000000009324138683375342,-0.000000000000000000009324138683375342,0.000000002681628777397206,0.049971836697274404,1
1,0.875,0.5750000000000001,0.5750000000000001,0.0000000000000000000015178830414797059,0.000000000000000000004553649124439123,0.000000000000000000004553649124439123,0.0000000026816287773972062,0.049971836697274404,1
1,0.875,0.625,0.625,0.0000000000000000000027755575615628907,0,0,0.00000000268162877739721,0.049971836697274404,1
1,0.875,0.675,0.675,0.0000000000000000000002168404344971008,0.000000000000000000000043368086899420215,0.000000000000000000000043368086899420215,0.0000000026816287773972166,0.049971836697274404,1
1,0.875,0.725,0.725,0.000000000000000000005637851296924621,0.00000000000000000000841340885848752,0.00000000000000000000841340885848752,0.0000000026816287773971917,0.049971836697274404,1
1,0.875,0.775,0.775,-0.000000000000000000001257674520083187,-0.000000000000000000016609977282477943,-0.000000000000000000016609977282477943,0.000000002681628777397209,0.049971836697274404,1
1,0.875,0.8250000000000001,0.8250000000000001,0.0000000000000000000029490299091605715,0.000000000000000000008239936510889841,0.000000000000000000008239936510889841,0.000000002681628777397205,0.049971836697274404,1
1,0.875,0.875,0.875,0.0000000000000000000027755575615628907,0,0,0.0000000033721426246893857,0.049971836697274404,1
1,0.8750000001088267,0.9250000003200147,0.9250000003200147,0.00000032538724274692623,0.0000009583356514858556,0.0000009583356514858556,0.0000000012406370171173307,0.049971836697274404,1
1,0.8749999998911733,0.9749999996799853,0.9749999996799853,-0.00000032538724274693184,-0.0000009583356514858672,-0.0000009583356514858672,0.0000000007837466289009251,0.04997670065397115,1
1,0.9250000001501243,0.024999999704959933,0.024999999704959933,0.0000004499618235719839,-0.000000883864714534492,-0.000000883864714534492,-0.00000000040615199573096507,0.04997670065397115,1
1,0.9250000007535093,0.07500000033547041,0.07500000033547041,0.0000022554694258318835,0.0000010044726290655792,0.0000010044726290655792,-0.000000006041313359312415,0.049971836697274404,1
1,0.9250000006601383,0.125,0.125,0.0000019762191606646924,0.0000000000000000000045943067059073246,0.0000000000000000000045943067059073246,-0.000000005442464378681866,0.049971836697274404,1
1,0.9250000006601383,0.175,0.175,0.0000019762191606646844,-0.0000000000000000000008233160247311799,-0.0000000000000000000008233160247311799,-0.000000005363257554794369,0.049971836697274404,1
1,0.9250000006601383,0.225,0.225,0.000001976219160664669,-0.000000000000000000006240938755369685,-0.000000000000000000006240938755369685,-0.000000005363257554794307,0.049971836697274404,1
1,0.9250000006601383,0.275,0.275,0.000001976219160664688,0.0000000000000000000026020852139652107,0.0000000000000000000026020852139652107,-0.000000005363257554794362,0.049971836697274404,1
1,0.9250000006601383,0.325,0.325,0.0000019762191606646933,0.000000000000000000006942282035696245,0.000000000000000000006942282035696245,-0.000000005363257554794402,0.049971836697274404,1
1,0.9250000006601383,0.375,0.375,0.0000019762191606646946,-0.0000000000000000000017753810574450136,-0.0000000000000000000017753810574450136,-0.0000000053632575547944215,0.049971836697274404,1
1,0.9250000006601383,0.42500000000000004,0.42500000000000004,0.0000019762191606646984,-0.000000000000000000006586528197849439,-0.000000000000000000006586528197849439,-0.0000000053632575547944215,0.049971836697274404,1
1,0.9250000006601383,0.47500000000000003,0.47500000000000003,0.000001976219160664694,0.000000000000000000008239936510889833,0.000000000000000000008239936510889833,-0.000000005363257554794403,0.049971836697274404,1
1,0.9250000006601383,0.525,0.525,0.0000019762191606646937,-0.0000000000000000000053295313041240576,-0.0000000000000000000053295313041240576,-0.0000000053632575547944075,0.049971836697274404,1
1,0.9250000006601383,0.5750000000000001,0.5750000000000001,0.0000019762191606647064,0.000000000000000000006474719848811872,0.000000000000000000006474719848811872,-0.000000005363257554794449,0.049971836697274404,1
1,0.9250000006601383,0.625,0.625,0.000001976219160664702,-0.0000000000000000000020532078641444243,-0.0000000000000000000020532078641444243,-0.000000005363257554794442,0.049971836697274404,1
1,0.9250000006601383,0.675,0.675,0.0000019762191606647047,0.0000000000000000000020091621508872003,0.0000000000000000000020091621508872003,-0.000000005363257554794441,0.049971836697274404,1
1,0.9250000006601383,0.725,0.725,0.0000019762191606647043,0.0000000000000000000060579796387627554,0.0000000000000000000060579796387627554,-0.00000000536325755479446,0.049971836697274404,1
1,0.9250000006601383,0.775,0.775,0.0000019762191606646844,-0.0000000000000000000169982571854993,-0.0000000000000000000169982571854993,-0.000000005363257554794386,0.049971836697274404,1
1,0.9250000006601383,0.8250000000000001,0.8250000000000001,0.0000019762191606647077,0.000000000000000000010899619965268337,0.000000000000000000010899619965268337,-0.0000000053632575547944505,0.049971836697274404,1
1,0.9250000006601383,0.875,0.875,0.000001976219160664702,-0.0000000000000000000020532078641444243,-0.0000000000000000000020532078641444243,-0.000000004747079797707413,0.049971836697274404,1
1,0.9250000007535093,0.925000000304559,0.925000000304559,0.0000022554694258318984,0.0000009121986739061354,0.0000009121986739061354,-0.000000006754006594758828,0.049971836697274404,1
1,0.9250000001501243,0.9749999996550107,0.9749999996550107,0.0000004499618235719977,-0.0000010328065884372192,-0.0000010328065884372192,-0.000000001683792525157084,0.04997670065397115,1
1,0.9749999997020914,0.024999999834991276,0.024999999834991276,-0.0000008919057101126404,-0.0000004948390341510885,-0.0000004948390341510885,0.0000000006806307313698378,0.049981074048667085,1
1,0.9749999993942751,0.0750000002833543,0.0750000002833543,-0.0000018135255392912295,0.0000008485602362696402,0.0000008485602362696402,-0.0000000004819225731495402,0.049977892705309765,1
1,0.9749999993398617,0.125,0.125,-0.0000019762191606646903,0.000000000000000000003682221628303894,0.000000000000000000003682221628303894,-0.000000000000000000000004473972548873032,0.049977892705309765,1
1,0.9749999993398617,0.175,0.175,-0.0000019762191606646857,-0.0000000000000000000027762351879206945,-0.0000000000000000000027762351879206945,0.0000000000000000000000022634935821706845,0.049977892705309765,1
1,0.9749999993398617,0.225,0.225,-0.0000019762191606646747,-0.0000000000000000000020376224579149458,-0.0000000000000000000020376224579149458,-0.0000000000000000000000000968092978117805,0.049977892705309765,1
1,0.9749999993398617,0.275,0.275,-0.000001976219160664687,0.0000000000000000000006932117640329201,0.0000000000000000000006932117640329201,0.000000000000000000000004152427381141041,0.049977892705309765,1
1,0.9749999993398617,0.325,0.325,-0.0000019762191606646903,0.000000000000000000006199603547543675,0.000000000000000000006199603547543675,-0.0000000000000000000000037156330493474105,0.049977892705309765,1
1,0.9749999993398617,0.375,0.375,-0.000001976219160664697,-0.0000000000000000000013084964969184426,-0.0000000000000000000013084964969184426,-0.000000000000000000000006436665812842798,0.049977892705309765,1
1,0.9749999993398617,0.42500000000000004,0.42500000000000004,-0.0000019762191606646996,-0.000000000000000000007542658988710094,-0.000000000000000000007542658988710094,0.000000000000000000000011922526022177095,0.049977892705309765,1
1,0.9749999993398617,0.47500000000000003,0.47500000000000003,-0.00000197621916066469,0.000000000000000000008932470648564948,0.000000000000000000008932470648564948,-0.00000000000000000000000695643954276085,0.049977892705309765,1
1,0.9749999993398617,0.525,0.525,-0.000001976219160664698,-0.0000000000000000000031672255963732805,-0.0000000000000000000031672255963732805,0.00000000000000000000000413398751489116,0.049977892705309765,1
1,0.9749999993398617,0.5750000000000001,0.5750000000000001,-0.000001976219160664704,0.0000000000000000000044303211273188936,0.0000000000000000000044303211273188936,-0.000000000000000000000003798612447471817,0.049977892705309765,1
1,0.9749999993398617,0.625,0.625,-0.000001976219160664704,-0.0000000000000000000013145951341386742,-0.0000000000000000000013145951341386742,0.0000000000000000000000015904384640506828,0.049977892705309765,1
1,0.9749999993398617,0.675,0.675,-0.0000019762191606647047,0.0000000000000000000013586408473958978,0.0000000000000000000013586408473958978,0.000000000000000000000001212421205928507,0.049977892705309765,1
1,0.9749999993398617,0.725,0.725,-0.000001976219160664702,0.000000000000000000003192975397969814,0.000000000000000000003192975397969814,-0.000000000000000000000009088549077901229,0.049977892705309765,1
1,0.9749999993398617,0.775,0.775,-0.000001976219160664693,-0.000000000000000000011712093968274669,-0.000000000000000000011712093968274669,0.000000000000000000000012154176841940941,0.049977892705309765,1
1,0.9749999993398617,0.8250000000000001,0.8250000000000001,-0.0000019762191606647035,0.000000000000000000008556388019984044,0.000000000000000000008556388019984044,-0.000000000000000000000005868487434018961,0.049977892705309765,1
1,0.9749999993398617,0.875,0.875,-0.000001976219160664704,-0.0000000000000000000013145951341386742,-0.0000000000000000000013145951341386742,0.00000000029683255596170645,0.049977892705309765,1
1,0.9749999993942751,0.9250000001745277,0.9250000001745277,-0.0000018135255392912392,0.0000005231729935227179,0.0000005231729935227179,-0.0000000007949445630014519,0.049977892705309765,1
1,0.9749999997020914,0.9749999997071268,0.9749999997071268,-0.0000008919057101126542,-0.0000008768941956412798,-0.0000008768941956412798,0,0.049981074048667085,1
